,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.4990516484263569,1.0,1.0,1.0,1.0,0.9375,Logit
1,0.42857142857142855,0.9375,0.875,1.0,0.984375,0.875,KNN
2,0.512106744087132,0.9375,0.875,1.0,0.96875,0.9375,SVM
3,0.9999937274810144,0.75,0.75,0.75,0.8046875,0.75,AdaBoost
4,0.4410347640514374,0.875,1.0,0.75,0.921875,0.75,XGBoost-tree
5,0.6036638617515564,1.0,1.0,1.0,1.0,1.0,XGBoost-linear
6,0.5545454545454546,0.9375,0.875,1.0,0.96875,0.8125,RF
