,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.24569758811979164,0.875,1.0,0.75,0.921875,0.75,Logit
1,0.42857142857142855,0.875,0.875,0.875,0.953125,0.75,KNN
2,0.47457798206444474,1.0,1.0,1.0,1.0,0.9375,SVM
3,0.772873931910863,0.9375,0.875,1.0,0.953125,0.875,AdaBoost
4,0.6726651191711426,0.875,0.75,1.0,0.921875,0.75,XGBoost-tree
5,0.8511165380477905,0.875,0.75,1.0,0.9375,0.8125,XGBoost-linear
6,0.5727272727272728,1.0,1.0,1.0,1.0,0.8125,RF
