,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.7169214450288596,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.8418367346938775,0.7142857142857143,Logit
1,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7831632653061225,0.6785714285714286,KNN
2,0.6215964201313839,0.8214285714285714,0.7142857142857143,0.9285714285714286,0.8316326530612246,0.7857142857142857,SVM
3,0.44464126023978057,0.8214285714285714,0.9285714285714286,0.7142857142857143,0.7959183673469388,0.7142857142857143,AdaBoost
4,0.3794965147972107,0.8214285714285714,1.0,0.6428571428571429,0.826530612244898,0.75,XGBoost-tree
5,0.9144706130027771,0.8214285714285714,0.7142857142857143,0.9285714285714286,0.8214285714285714,0.75,XGBoost-linear
6,0.6045454545454545,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.8494897959183673,0.6785714285714286,RF
