,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.6651868532133489,0.875,0.75,1.0,0.90625,0.8125,Logit
1,0.42857142857142855,0.9375,0.875,1.0,0.984375,0.75,KNN
2,1.5840312025740662,0.5,0.0,1.0,0.03125,0.9375,SVM
3,0.44678873320611395,0.9375,1.0,0.875,0.921875,0.875,AdaBoost
4,0.6232278347015381,0.875,0.75,1.0,0.921875,0.8125,XGBoost-tree
5,1.0,0.5,0.0,1.0,0.5,0.5,XGBoost-linear
6,0.6318181818181818,0.9375,0.875,1.0,0.984375,0.75,RF
