,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.7581811146178237,0.875,0.75,1.0,0.953125,0.875,Logit
1,0.42857142857142855,0.875,1.0,0.75,0.921875,0.75,KNN
2,0.4225724841436082,1.0,1.0,1.0,1.0,0.9375,SVM
3,0.05275210098233118,0.875,1.0,0.75,0.875,0.8125,AdaBoost
4,0.6207877993583679,0.875,0.875,0.875,0.90625,0.6875,XGBoost-tree
5,0.6222806572914124,0.9375,0.875,1.0,0.96875,0.9375,XGBoost-linear
6,0.5681818181818182,0.9375,0.875,1.0,0.96875,0.8125,RF
