,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.7614859052844505,0.875,0.75,1.0,0.9375,0.75,Logit
1,0.42857142857142855,0.875,0.875,0.875,0.921875,0.75,KNN
2,1.5318948587772794,0.5,0.0,1.0,0.0,0.9375,SVM
3,0.5920534733259,0.875,0.875,0.875,0.875,0.875,AdaBoost
4,0.7134549021720886,0.8125,0.625,1.0,0.890625,0.75,XGBoost-tree
5,0.928912878036499,0.875,0.75,1.0,0.953125,0.8125,XGBoost-linear
6,0.6136363636363636,0.9375,0.875,1.0,0.984375,0.875,RF
