,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.7042290048245552,0.9375,0.875,1.0,0.96875,0.9375,Logit
1,0.42857142857142855,0.9375,0.875,1.0,0.96875,0.875,KNN
2,0.524887704071931,0.9375,0.875,1.0,0.984375,0.9375,SVM
3,0.9999937310811243,0.75,0.5,1.0,0.7890625,0.625,AdaBoost
4,0.6592071056365967,0.8125,0.625,1.0,0.859375,0.8125,XGBoost-tree
5,0.7307798862457275,0.9375,0.875,1.0,0.96875,0.9375,XGBoost-linear
6,0.6,0.875,0.75,1.0,0.9453125,0.75,RF
