,Optimal_threshold,Accuracy,Sensitivity,Specificity,AUC_ROC,R2 Score,Model_name
0,0.5192475975692118,1.0,1.0,1.0,1.0,1.0,Logit
1,0.47619047619047616,0.9375,0.875,1.0,0.9765625,0.8125,KNN
2,0.5168947747299149,0.9375,0.875,1.0,0.984375,0.9375,SVM
3,0.9999759557279002,0.625,0.5,0.75,0.4765625,0.5625,AdaBoost
4,0.5828813314437866,0.875,0.75,1.0,0.953125,0.875,XGBoost-tree
5,0.394925981760025,1.0,1.0,1.0,1.0,0.9375,XGBoost-linear
6,0.5545454545454546,1.0,1.0,1.0,1.0,0.875,RF
